ID,GamePSID,name,Publisher,ReleaseYear,ReleaseDate,Developer,Genre,Features,Size,Medium,Hardware,CompletionTime(Hours),is_Digital_game,is_Physical_game,OfficialWebsite
4553,1950,Spelunky,Mossmouth,2013.0,2013-08-27,Mossmouth,"Roguelite, Platformer","PS Plus, PS Now",315.0,Physical and Digital,,nan,0,0,http://spelunkyworld.com/
4554,10800,Spelunky 2,BlitWorks,2020.0,2020-09-15,Mossmouth,"Roguelite, Platformer",,329.0,Digital only,,nan,0,0,https://www.blitworks.com/spelunky_2/
4555,12015,Spencer,EntwicklerX,2021.0,2021-04-09,EntwicklerX,Platformer,,69.0,Digital only,,nan,0,0,https://entwickler-x.de/spencer
4556,12014,Spencer (EU),EntwicklerX,2021.0,2021-04-09,EntwicklerX,Platformer,,69.0,Digital only,,nan,0,0,https://entwickler-x.de/spencer
4557,4999,Spheroids,Eclipse Games,2017.0,2017-01-10,Eclipse Games,Platformer,,420.0,Digital only,,nan,0,0,http://www.eclipse-games.net/spheroids.html
4558,6771,Spheroids (JP),COSEN,2018.0,2018-03-28,Eclipse Games,Platformer,,464.0,Digital only,,nan,0,0,http://cosen-net.com/spr/
4559,8992,Spice and Wolf VR,Gemdrops,2019.0,2019-09-05,Gemdrops,Adventure,,675.0,Digital only,"PlayStation VR Compatible, PlayStation Camera Compatible, PlayStation Move Compatible",0-1,0,0,https://spicy-tails.net/saw-vr/
4560,11668,Spice and Wolf VR2,Gemdrops,2021.0,2021-02-03,Spicy Tails,Visual Novel,,906.0,Digital only,"PlayStation VR Compatible, PlayStation Camera Compatible",nan,0,0,https://spicy-tails.net/saw-vr2/
4561,10971,Spider Solitaire F,Flyhigh Works,2020.0,2020-04-16,ESQUADRA,Card & Board,,141.0,Digital only,,nan,0,0,
4562,9168,Spider Solitaire F (EU),Flyhigh Works,2020.0,2020-03-30,ESQUADRA,Card & Board,,136.0,Digital only,,nan,0,0,
4563,8965,Spider Solitaire F (JP),Flyhigh Works,2019.0,2019-09-05,ESQUADRA,Card & Board,,136.0,Digital only,,nan,0,0,
4564,4731,Spider: Rite of the Shrouded Moon,Tiger Style,2016.0,2016-10-25,Tiger Style,Puzzle,Cross-Buy,2314.24,Digital only,,nan,0,0,http://www.shroudedmoon.com/
4565,-5370,SpiderHeck (PS4),,,,,,,NA,,,nan,0,0,https://neverjam.itch.io/spiderheck
4566,8035,Spike Volleyball,"Nacon, Oizumi Amuzio",2019.0,2019-02-04,Black Sheep,"Volleyball, Sports",,5222.4,Digital only,,nan,0,0,http://www.blacksheep-studio.com
4567,6224,Spintires: MudRunner,Focus Entertainment,2017.0,2017-10-31,Saber Interactive,"Open World, Simulation",PS Now,939.0,Physical and Digital,,nan,0,0,http://mudrunner-spintires.com/en
4568,6153,Spiral Splatter,Sometimes You,2017.0,2017-10-20,Neonchimp Games,Puzzle,Cross-Buy,171.0,Digital only,,1-2,0,0,https://www.neonchimp.com/spiral-splatter/
4569,6151,Spiral Splatter (EU),Sometimes You,2017.0,2017-10-20,Neonchimp Games,Puzzle,Cross-Buy,171.0,Digital only,,2-3,0,0,https://www.neonchimp.com/spiral-splatter/
4570,11381,Spirit Arena,JanduSoft,2020.0,2020-12-24,Sweet Dreams Studio,"Roguelite, Shoot 'em up",,498.0,Digital only,,nan,0,0,https://www.jandusoft.com/published-games/spirit-arena/
4571,11380,Spirit Arena (EU),JanduSoft,2020.0,2020-12-24,Sweet Dreams Studio,"Roguelite, Shoot 'em up",,498.0,Digital only,,1-2,0,0,https://www.jandusoft.com/published-games/spirit-arena/
4572,7742,Spirit Hunter: Death Mark,Aksys Games,2018.0,2018-10-31,Experience,Visual Novel,,12072.96,Physical and Digital,,3-4,0,0,http://www.aksysgames.com/deathmark/
4573,6474,Spirit Hunter: Death Mark (JP),Experience,2018.0,2018-01-18,Experience,Visual Novel,,4096.0,Physical and Digital,,nan,0,0,http://shiin.jp/
4574,9047,Spirit Hunter: NG,Aksys Games,2019.0,2019-10-10,Experience,Visual Novel,,2775.04,Physical and Digital,,nan,0,0,
4575,8144,Spirit Hunter: NG (JP),Experience,2019.0,2019-02-21,Experience,Visual Novel,,2979.84,Physical and Digital,,nan,0,0,http://no-good.jp/
4576,-5297,Spirit of the Island (PS4),,,,,,,NA,,,nan,0,0,https://metapublishing.io/ongoing/spirit-of-the-island/
4577,9120,Spirit of the North,"Infuse Studio, Merge Games",2019.0,2019-11-01,Infuse Studio,Adventure,,8386.56,Physical and Digital,,nan,0,0,http://www.playspiritofthenorth.com
4578,9200,Spirit of the North (EU),"Infuse Studio, Merge Games",2019.0,2019-11-01,Infuse Studio,Adventure,,8386.56,Physical and Digital,,8-10,0,0,http://www.playspiritofthenorth.com
4579,10617,Spirit of the North (JP),Merge Games,2020.0,2020-08-20,Infuse Studio,Adventure,,3809.28,Digital only,,nan,0,0,https://www.mergegames.com/spirit-of-the-north
4580,13269,Spirit Roots,Drageus Games,,,Fireart Games,Platformer,,NA,Digital only,,nan,0,0,
4581,10604,Spiritfarer,"Thunder Lotus Games, iam8bit",2020.0,2020-08-18,Thunder Lotus Games,Management,,6481.92,Physical and Digital,,nan,0,0,https://thunderlotusgames.com/spiritfarer/
4582,10605,Spiritfarer (EU),Thunder Lotus Games,2020.0,2020-08-18,Thunder Lotus Games,Management,,6481.92,Digital only,,nan,0,0,https://thunderlotusgames.com/spiritfarer/
4583,10384,Spitlings,HandyGames,2020.0,2020-07-30,Massive Miniteam,Action,,584.0,Digital only,,nan,0,0,https://www.handy-games.com/en/games/spitlings/
4584,10385,Spitlings (EU),HandyGames,2020.0,2020-07-30,Massive Miniteam,Action,,584.0,Digital only,,nan,0,0,https://www.handy-games.com/en/games/spitlings/
4585,7344,Splash Blast Panic,Digital Smash,2018.0,2018-08-28,Team KwaKwa,Action,,961.0,Digital only,,nan,0,0,http://playsbp.ch/
4586,7326,Splash Blast Panic (EU),Digital Smash,2018.0,2018-08-28,Team KwaKwa,Action,,961.0,Digital only,,nan,0,0,http://playsbp.ch/
4587,9316,Splash Blast Panic (JP),Circle Entertainment,2019.0,2019-10-24,Team KwaKwa,Action,,291.0,Digital only,,nan,0,0,https://playsbp.ch/
4588,5974,Splasher,Plug In Digital,2017.0,2017-09-27,Splashteam,Platformer,,1331.2,Physical and Digital,,nan,0,0,http://www.splasher-game.com/en/splasher-home/
4589,2981,Splice,Cipher Prime,2015.0,2015-01-20,Cipher Prime,Puzzle,,407.0,Digital only,,nan,0,0,http://www.cipherprime.com/games/splice
4590,13173,Splitgate (PS4),1047 Games,2021.0,2021-08-25,1047 Games,First Person Shooter,,NA,Digital only,,nan,0,0,https://www.splitgate.com/
4591,7495,Splody,Dashing Strike Games,2018.0,2018-09-18,Dashing Strike Games,Action,,117.0,Digital only,,nan,0,0,http://www.splody.com
4592,10155,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,THQ Nordic,2020.0,2020-06-23,Purple Lamp Studios,Platformer,,8847.36,Physical and Digital,,12-15,0,0,https://www.thqnordic.com/games/spongebob-squarepants-battle-bikini-bottom-rehydrated
4593,-5393,SpongeBob SquarePants: The Cosmic Shake,,,,,,,NA,,,nan,0,0,https://www.thqnordic.com/games/spongebob-squarepants-battle-bikini-bottom-rehydrated
4594,11767,Spooky Chase,QUByte Interactive,2021.0,2021-02-25,Burning Goat Studio,Platformer,,199.0,Digital only,,nan,0,0,https://www.qubyteinteractive.com/games/spookychase/
4595,9179,Spooky's Jump Scare Mansion: HD Renovation,Albino Moose Games,2019.0,2019-10-29,Albino Moose Games,Survival Horror,,406.0,Digital only,"PlayStation VR Compatible, PlayStation Camera Compatible",nan,0,0,https://albinomoosegames.com/projects/spookys-jump-scare-mansion-hd-renovation/
4596,4688,Sports Bar VR,Cherry Pop Games,2016.0,2016-10-18,Perilous Orbit,"Sports, Collection",Cross-Play,860.0,Digital only,"PlayStation VR Required, PlayStation Camera Required, PlayStation Move Required",nan,0,0,http://www.sportsbarvrexperience.com/
4597,2435,Sportsfriends,Die Gute Fabrik,2014.0,2014-05-06,Die Gute Fabrik,Sports,PS Plus,455.0,Digital only,,2-3,0,0,http://gutefabrik.com/sportsfriends.html
4598,10807,Spot The Difference,Sabec,2020.0,2020-09-13,Sabec,Puzzle,,192.0,Digital only,,nan,0,0,
4599,10808,Spot The Difference (EU),Sabec,2020.0,2020-09-13,Sabec,Puzzle,,192.0,Digital only,,nan,0,0,
4600,6549,Sprint Vector,Survios,2018.0,2018-02-13,Survios,"Arcade Racing, Sports, Skating",,3543.04,Digital only,"PlayStation VR Required, PlayStation Camera Required, PlayStation Move Required",nan,0,0,https://survios.com/sprintvector/
4601,10802,Spuds Unearthed,Gamedust,2020.0,2020-04-23,Gamedust,"Strategy, Real Time",,4106.24,Digital only,"PlayStation VR Required, PlayStation Camera Required, PlayStation Move Required",nan,0,0,https://gamedust.co/spuds-unearthed
4602,10158,Spuds Unearthed (EU),Gamedust,2020.0,2020-04-23,Gamedust,"Strategy, Real Time",,4106.24,Digital only,"PlayStation VR Required, PlayStation Camera Required, PlayStation Move Required",nan,0,0,https://gamedust.co/spuds-unearthed
4603,4398,Spy Chameleon,Unfinished Pixel,2016.0,2016-07-21,Unfinished Pixel,"Puzzle, Stealth",PS Plus,613.0,Digital only,,8-10,0,0,http://www.spychameleon.com/
4604,7566,Spyro 2: Ripto's Rage!,Activision,2018.0,2018-11-13,Toys for Bob,Platformer,,32143.36,Physical and Digital,,10-12,0,0,http://www.spyrothedragon.com/
4605,7567,Spyro 3: Year of the Dragon,Activision,2018.0,2018-11-13,Toys for Bob,Platformer,,32143.36,Physical and Digital,,8-10,0,0,http://www.spyrothedragon.com/
4606,7564,Spyro the Dragon,Activision,2018.0,2018-11-13,Toys for Bob,Platformer,,32143.36,Physical and Digital,,6-8,0,0,http://www.spyrothedragon.com/
4607,11977,Squad Killer,eastasiasoft,2021.0,2021-03-31,"WANZUNGDEV, eastasiasoft",Run & Gun,,149.0,Digital only,,0-1,0,0,https://www.eastasiasoft.com/games/Squad-Killer
4608,11978,Squad Killer (EU),eastasiasoft,2021.0,2021-03-31,"WANZUNGDEV, eastasiasoft",Run & Gun,,149.0,Digital only,,nan,0,0,https://www.eastasiasoft.com/games/Squad-Killer
4609,11979,Squad Killer (HK/TW),eastasiasoft,2021.0,2021-03-31,"WANZUNGDEV, eastasiasoft",Run & Gun,,149.0,Digital only,,nan,0,0,https://www.eastasiasoft.com/games/Squad-Killer
4610,-4578,Squadron 51,,,,,,,NA,,,nan,0,0,http://loomiarts.com/squadron51.html
4611,4035,Square Heroes,Gnomic Studios,2016.0,2016-03-01,Gnomic Studios,Action,"Cross-Play, PS Now",192.0,Digital only,,nan,0,0,http://www.squareheroes.com/
4612,10505,Squareboy vs Bullies Arena Edition (Asia),eastasiasoft,2020.0,2020-07-21,"Rohan Narang, Ratalaika Games",Beat 'em up,,78.0,Digital only,,nan,0,0,https://www.eastasiasoft.com/games/Squareboy-vs-Bullies-Arena-Edition
4613,6350,Squareboy vs Bullies: Arena Edition,Ratalaika Games,2017.0,2017-12-06,Rohan Narang,Beat 'em up,,140.0,Digital only,,1-2,0,0,http://www.ratalaikagames.com/games/squareboy.php
4614,6327,Squareboy vs Bullies: Arena Edition (EU),Ratalaika Games,2017.0,2017-12-07,Rohan Narang,Beat 'em up,,144.0,Digital only,,1-2,0,0,http://www.ratalaikagames.com/games/squareboy.php
4615,7745,Squishies,Brainseed Factory,2018.0,2018-11-20,Brainseed Factory,Puzzle,,1064.96,Physical and Digital,"PlayStation VR Required, PlayStation Camera Required, PlayStation Move Required",nan,0,0,http://www.squishies-game.com/
4616,12451,SRX: The Game (EU) (PS4),Monster Games,2021.0,2021-05-28,Monster Games,"Automobile, Arcade Racing",Cross-Buy,NA,Digital only,,nan,0,0,https://www.srxracing.com/srxthegame
4617,12450,SRX: The Game (PS4),Monster Games,2021.0,2021-05-28,Monster Games,"Automobile, Arcade Racing",Cross-Buy,NA,Digital only,,nan,0,0,https://www.srxracing.com/srxthegame
4618,9785,STAB STAB STAB!,Monster Couch,2020.0,2020-02-28,Monster Couch,Action,,40.0,Digital only,,nan,0,0,http://monstercouch.com/press/sheet.php?p=stab_stab_stab
4619,4521,Star Hammer: The Vanguard Prophecy,Slitherine Software,2016.0,2016-09-01,Black Lab Games,"Strategy, Turn Based",,1843.2,Digital only,,nan,0,0,http://www.starhammer.com/
4620,13246,Star Hunter DX,Chorus Worldwide Games,2021.0,2021-08-26,1CC Games,Shoot 'em up,,NA,Digital only,,nan,0,0,https://www.1ccgames.com/p/star-hunter.html
4621,13245,Star Hunter DX (Asia),Chorus Worldwide Games,2021.0,2021-08-26,1CC Games,Shoot 'em up,,NA,Digital only,,nan,0,0,https://www.1ccgames.com/p/star-hunter.html
4622,13247,Star Hunter DX (EU),Chorus Worldwide Games,2021.0,2021-08-26,1CC Games,Shoot 'em up,,NA,Physical and Digital,,nan,0,0,https://www.1ccgames.com/p/star-hunter.html
4623,9451,Star Ocean First Departure R,Square Enix,2019.0,2019-12-05,tri-Ace,"Action-RPG, Role Playing",,4648.96,Digital only,,nan,0,0,https://starocean.square-enix-games.com/en-us
4624,4115,STAR OCEAN: Integrity and Faithlessness,Square Enix,2016.0,2016-07-01,tri-Ace,"Action-RPG, Role Playing",,30392.32,Physical and Digital,,80-100,0,0,http://staroceangame.com/
4625,3703,Star Ocean: Second Evolution,Square Enix,2015.0,2015-10-28,tri-Ace,"Action-RPG, Role Playing",,4812.8,,,nan,0,0,http://www.jp.square-enix.com/Ocean2DL/
4626,6316,Star Ocean: The Last Hope 4K & Full HD Remaster,Square Enix,2017.0,2017-11-28,tri-Ace,"Action-RPG, Role Playing",,44851.2,Digital only,PS4 Pro,nan,0,0,http://www.jp.square-enix.com/so4/
4627,6296,Star Ocean: The Last Hope 4K & Full HD Remaster (EU),Square Enix,2017.0,2017-11-28,tri-Ace,"Action-RPG, Role Playing",,44851.2,Digital only,PS4 Pro,nan,0,0,http://www.jp.square-enix.com/so4/
4628,6290,Star Ocean: The Last Hope 4K & Full HD Remaster (JP),Square Enix,2017.0,2017-11-28,tri-Ace,"Action-RPG, Role Playing",,44851.2,Digital only,PS4 Pro,nan,0,0,http://www.jp.square-enix.com/so4/
4629,5320,Star Ocean: Till the End of Time,Square Enix,2017.0,2017-03-31,tri-Ace,"Action-RPG, Role Playing",,8601.6,Digital only,,nan,0,0,http://www.square-enix.co.jp/uh/title/cusa04842.html
4630,11888,Star Renegades,Raw Fury,2021.0,2021-03-10,Massive Damage,"Roguelite, Role Playing, Turn Based",,1966.08,Digital only,,nan,0,0,http://starrenegades.com
4631,11884,Star Renegades (EU),"Raw Fury, ININ Games",2021.0,2021-03-10,Massive Damage,"Roguelite, Role Playing, Turn Based",,1966.08,Physical and Digital,,nan,0,0,http://starrenegades.com
4632,12241,Star Renegades (JP),EXNOA,2021.0,2021-04-28,Massive Damage,"Roguelite, Role Playing, Turn Based",,1966.08,Physical and Digital,,nan,0,0,https://starrenegades.games.dmm.com/
4633,4527,Star Trek Online,Perfect World Entertainment,2016.0,2016-09-06,Cryptic Studios,"Role Playing, MMO",,15667.2,Digital only,,nan,0,0,https://www.arcgames.com/en/splash/ads/star-trek-online-console
4634,5516,Star Trek: Bridge Crew,Ubisoft,2017.0,2017-05-30,Red Storm Entertainment,Action-Adventure,Cross-Play,3072.0,Physical and Digital,"PlayStation VR Compatible, PlayStation Move Compatible",nan,0,0,https://www.ubisoft.com/en-us/game/star-trek-bridge-crew
4635,3742,Star Wars Battlefront,Electronic Arts,2015.0,2015-11-17,DICE,"First Person Shooter, Third Person Shooter",,19660.8,Physical and Digital,,50-60,0,0,https://starwars.ea.com/starwars/battlefront
4636,6252,Star Wars Battlefront II,Electronic Arts,2017.0,2017-11-17,DICE,"First Person Shooter, Third Person Shooter, Aerial, Vehicular Combat",PS Plus,49582.08,Physical and Digital,PS4 Pro,50-60,0,0,https://www.ea.com/games/starwars/battlefront/battlefront-2
4637,3760,Star Wars Bounty Hunter,LucasArts,2016.0,2016-01-15,LucasArts,Third Person Shooter,PS Now,2048.0,Physical and Digital,,nan,0,0,
4638,10366,Star Wars Episode I Racer,Aspyr Media,2020.0,2020-06-23,Aspyr Media,Arcade Racing,,522.0,Digital only,,5-6,0,0,https://www.aspyr.com/games/star-wars-episode-i-racer
4639,9061,Star Wars Jedi Knight II: Jedi Outcast,Aspyr Media,2019.0,2019-09-24,Aspyr Media,"First Person Shooter, Third Person Shooter, Hack & Slash",,1986.56,Physical and Digital,,nan,0,0,
4640,9952,Star Wars Jedi Knight: Jedi Academy,Aspyr Media,2020.0,2020-03-26,Aspyr Media,Action-Adventure,,3143.68,Physical and Digital,,nan,0,0,
4641,9296,Star Wars Jedi: Fallen Order (EU) (PS4),Electronic Arts,2019.0,2019-11-15,Respawn Entertainment,"Metroidvania, Action-Adventure","Transferable Progress, Cross-Buy",NA,Physical and Digital,,25-30,0,0,https://www.ea.com/en-gb/games/starwars/jedi-fallen-order
4642,9295,Star Wars Jedi: Fallen Order (PS4),Electronic Arts,2019.0,2019-11-15,Respawn Entertainment,"Metroidvania, Action-Adventure","Transferable Progress, Cross-Buy",NA,Physical and Digital,,35-40,0,0,https://www.ea.com/en-gb/games/starwars/jedi-fallen-order
4643,12174,Star Wars Pinball VR,Zen Studios,2021.0,2021-04-29,Zen Studios,Pinball,,NA,Digital only,"PlayStation VR Required, PlayStation Camera Required",nan,0,0,https://zenstudios.com/games/star-wars-pinball-vr/
4644,3750,Star Wars: Jedi Starfighter,LucasArts,2016.0,2016-01-15,LucasArts,"Aerial, Vehicular Combat",PS Now,1740.8,Digital only,,nan,0,0,
4645,3753,Star Wars: Racer Revenge,LucasArts,2016.0,2016-01-15,Rainbow Studios,"Automobile, Arcade Racing",PS Now,565.0,Physical and Digital,,8-10,0,0,
4646,12068,Star Wars: Republic Commando,Aspyr Media,2021.0,2021-04-06,Aspyr Media,First Person Shooter,,1751.04,Physical and Digital,,nan,0,0,https://www.aspyr.com/games/star-wars-republic-commando
4647,12069,Star Wars: Republic Commando (EU),Aspyr Media,2021.0,2021-04-06,Aspyr Media,First Person Shooter,,1751.04,Digital only,,nan,0,0,https://www.aspyr.com/games/star-wars-republic-commando
4648,10872,Star Wars: Squadrons,Electronic Arts,2020.0,2020-10-02,DICE,"Aerial, Vehicular Combat",PS Plus,20469.76,Physical and Digital,"PlayStation VR Compatible, PlayStation Camera Compatible, PS4 Pro",nan,0,0,https://www.ea.com/games/starwars/squadrons/overview
4649,10720,Star Wars: Vader Immortal - Episode 1,"Disney Interactive Studios, Perp Games",2020.0,2020-08-25,ILMxLab,Action-Adventure,,12800.0,Physical and Digital,"PlayStation VR Required, PlayStation Camera Required, PlayStation Move Required",nan,0,0,https://www.starwars.com/interactive/virtual-reality/vader-immortal-episode-i
4650,10719,Star Wars: Vader Immortal - Episode 2,"Disney Interactive Studios, Perp Games",2020.0,2020-08-25,ILMxLab,Action-Adventure,,12800.0,Physical and Digital,"PlayStation VR Required, PlayStation Camera Required, PlayStation Move Required",nan,0,0,https://www.starwars.com/interactive/virtual-reality/vader-immortal-episode-ii
4651,10721,Star Wars: Vader Immortal - Episode 3,"Disney Interactive Studios, Perp Games",2020.0,2020-08-25,ILMxLab,Action-Adventure,,12800.0,Physical and Digital,"PlayStation VR Required, PlayStation Camera Required, PlayStation Move Required",nan,0,0,https://www.starwars.com/interactive/virtual-reality/vader-immortal-episode-iii
4652,11130,Star99,Schine,2020.0,2020-10-28,Schine,Shoot 'em up,,834.0,Digital only,,nan,0,0,
4653,-3615,Starbear: Taxi,,,,,,,NA,,,nan,0,0,http://funktroniclabs.com/starbear
4654,5357,StarBlood Arena,Sony Interactive Entertainment,2017.0,2017-04-11,WhiteMoon Dreams,Mech,PS Plus,5683.2,Physical and Digital,"PlayStation VR Required, PlayStation Camera Required",nan,0,0,https://starbloodarena.com/en-us/home
4655,-501,Starbound,,,,,,,NA,,,nan,0,0,http://playstarbound.com/
4656,-3901,StarCrossed,,,,,,,NA,,,nan,0,0,https://contigo-games.itch.io/starcrossed
4657,4936,Stardew Valley,Chucklefish,2016.0,2016-12-13,ConcernedApe,Management,Cross-Buy,342.0,Physical and Digital,,200+,0,0,http://stardewvalley.net/
4658,6483,StarDrone,Beatshapers,2018.0,2018-01-17,Beatshapers,Action,PS Now,435.0,Digital only,"PlayStation VR Required, PlayStation Camera Required, PlayStation Move Compatible",nan,0,0,
4659,4574,Stardust Galaxy Warriors: Stellar Climax,Dreamloop Games,2016.0,2016-09-12,Dreamloop Games,Shoot 'em up,PS Now,1218.56,Digital only,,nan,0,0,http://stardustgalaxywarriors.com/
4660,4544,Stardust Galaxy Warriors: Stellar Climax (EU),Dreamloop Games,2016.0,2016-09-09,Dreamloop Games,Shoot 'em up,PS Now,1218.56,Physical and Digital,,nan,0,0,http://stardustgalaxywarriors.com/
4661,9687,Stardust Galaxy Warriors: Stellar Climax (JP),Beep Japan,2020.0,2020-02-07,Dreamloop Games,Shoot 'em up,,738.0,Digital only,,nan,0,0,http://stardustgalaxywarriors.com/
4662,9421,Stardust Odyssey,Agharta Studio,2019.0,2019-12-03,Agharta Studio,On Rails,,1689.6,Digital only,"PlayStation VR Required, PlayStation Camera Required",nan,0,0,https://www.aghartastudio.com/stardustodyssey/
4663,3929,Stardust Vanguards,Team Zanrai,2016.0,2016-01-19,Team Zanrai,Fighting,,272.0,Digital only,,nan,0,0,http://zanrai.com/games/stardust-vanguards/
4664,-2099,Starfighter Origins,,,,,,,NA,,,nan,0,0,http://www.starfighterorigins.com/
4665,7673,Starlink: Battle for Atlas,Ubisoft,2018.0,2018-10-16,Ubisoft Toronto,Action-Adventure,,15779.84,Physical and Digital,,25-30,0,0,https://starlink.ubisoft.com
4666,6777,Starlit Adventures,Rockhead Games,2018.0,2018-04-10,Rockhead Games,Action,,488.0,Digital only,,nan,0,0,http://starlitadventures.com/
4667,13646,STARLITE: Defender of Justice,Xcogames,2021.0,2021-10-13,Xcogames,,,NA,Digital only,,nan,0,0,
4668,-1976,Starr Mazer,,,,,,,NA,,,nan,0,0,
4669,-1978,Starr Mazer: DSP,,,,,,,NA,,,nan,0,0,
4670,5152,Starry Nights: Helix,CFK,2017.0,2017-02-17,CFK,Shoot 'em up,,1669.12,Digital only,,nan,0,0,http://cfk.kr/starrynights/
4671,4952,Starry Nights: Helix (Asia),CFK,2016.0,2016-12-15,CFK,Shoot 'em up,,1638.4,Digital only,,nan,0,0,http://cfk.kr/starrynights/
4672,4962,Starship Disco,Solus Games,2016.0,2016-12-15,Solus Games,Music,,333.0,Digital only,"PlayStation VR Required, PlayStation Camera Required, PlayStation Move Compatible",nan,0,0,http://www.solusgames.com/
4673,3067,Starwhal,Sony Computer Entertainment,2015.0,2015-02-24,Breakfall,Action,"PS Plus, PS Now",707.0,Digital only,,nan,0,0,http://www.starwhal.com/
4674,3087,Starwhal (EU),Sony Computer Entertainment,2015.0,2015-03-04,Breakfall,Action,,707.0,Digital only,,15-20,0,0,http://www.starwhal.com/
4675,7086,State of Anarchy: Master of Mayhem,Sometimes You,2018.0,2018-08-01,Lapovich,Shoot 'em up,,478.0,Digital only,,nan,0,0,
4676,7085,State of Anarchy: Master of Mayhem (EU),Sometimes You,2018.0,2018-08-01,Lapovich,Shoot 'em up,,478.0,Digital only,,nan,0,0,
4677,7271,State of Mind,Daedalic Entertainment,2018.0,2018-08-15,Daedalic Entertainment,Adventure,,6952.96,Physical and Digital,,nan,0,0,https://www.daedalic.com/state-of-mind
4678,5395,Statik,Tarsier Studios,2017.0,2017-04-24,Tarsier Studios,Puzzle,,1198.08,Digital only,"PlayStation VR Required, PlayStation Camera Required",2-3,0,0,http://tarsier.se/ourwork/statik
4679,12197,Station Manager,Kairosoft,2021.0,2021-04-22,Kairosoft,"Simulation, Management",,146.0,Digital only,,nan,0,0,http://kairosoft.net/game/appli/densha.html
4680,7398,STAY,PQube,2018.0,2018-09-12,Appnormals Team,"Puzzle, Adventure",,239.0,Digital only,,nan,0,0,http://www.stay.appnormals.com/
4681,9723,STAY (Asia),Circle Entertainment,2019.0,2019-12-12,Appnormals Team,"Puzzle, Adventure",,409.0,Digital only,,nan,0,0,
4682,7390,STAY (EU),PQube,2018.0,2018-09-12,Appnormals Team,"Puzzle, Adventure",,239.0,Physical and Digital,,nan,0,0,http://www.stay.appnormals.com/
