gameid,name,web,publisher,developer,release,platform,genre,hardware,notes,medium,size,completion est,links,features
10163,Gear.Club Unlimited 2 – Ultimate Edition,https://www.microids.com/game-gear-club-unlimited-2/,Microids,Eden Games,07 December 2021,"Xbox One, Xbox Series X|S","Automobile, Simulation Racing",,,Digital only,16.74GB,,Official site,"Smart Delivery, Optimized for Series X|S, 4K"
7971,Gears 5,https://www.gears5.com/,Xbox Game Studios,The Coalition,10 September 2019,"Xbox One, Xbox Series X|S, Windows",Third Person Shooter,"64-Bit, KBM Support","Xbox on Steam, xCloud, Xbox Game Pass, Xbox Game Pass for PC",Physical and Digital,67.85GB,200+ hours (excludes DLC packs),Official site,"Xbox One X Enhanced, Transferable Progress, Xbox Play Anywhere, Smart Delivery, Optimized for Series X|S, 4K, Cross-Play, xCloud Touch Controls, HDR"
6162,Gears of War 4,https://gearsofwar.com/en-us/games/gears-of-war-4,Xbox Game Studios,The Coalition,11 October 2016,"Xbox One, Xbox Series X|S, Windows (Windows 10+)",Third Person Shooter,64-Bit,"xCloud, Xbox Game Pass, Xbox Game Pass for PC",Physical and Digital,117.53GB,200+ hours (excludes DLC packs),Official site,"Xbox One X Enhanced, Xbox Play Anywhere, 4K, Cross-Play, HDR"
5543,Gears of War: Ultimate Edition,https://gearsofwar.com/en-us/games/gears-of-war-ultimate/xbox-one,Xbox Game Studios,"The Coalition, Epic Games",28 August 2015,"Xbox One, Xbox Series X|S",Third Person Shooter,,"xCloud, Xbox Game Pass",Physical and Digital,44.42GB,200+ hours,Official site,
8480,Gears Tactics,https://gearsofwar.com/en-in/games/gears-tactics,Xbox Game Studios,"Splash Damage, The Coalition",28 April 2020,"Xbox One, Xbox Series X|S, Windows (Windows 10+)","Strategy, Turn Based","64-Bit, KBM Support","Xbox on Steam, xCloud, Xbox Game Pass, Xbox Game Pass for PC",Physical and Digital,28.83GB,80-100 hours (excludes DLC packs),Official site,"Xbox One X Enhanced, Xbox Play Anywhere, Smart Delivery, Optimized for Series X|S, 4K, Cross-Play, HDR"
9922,Gearshifters,http://numskullgames.com/project/gearshifters/,Numskull Games,Red Phantom Games,30 September 2021,"Xbox One, Xbox Series X|S","Automobile, Arcade Racing, Vehicular Combat",,ID@Xbox,Digital only,830MB,,Official site,
10034,Gefragt Gejagt - Das Spiel,,bitComposer Games,Beatshapers,27 October 2021,"Xbox One, Xbox Series X|S",Educational & Trivia,,,Digital only,2.50GB,,,
7141,Gekido Kintaro's Revenge,,Naps Team,Naps Team,13 July 2018,"Xbox One, Xbox Series X|S",Beat 'em up,,ID@Xbox,Digital only,362MB,,,
9719,Gelly Break Deluxe,https://www.byterockers.games/gelly-break-deluxe?lang=en,ByteRockers Games,ByteRockers Games,12 August 2021,"Xbox One, Xbox Series X|S",Platformer,,ID@Xbox,Digital only,2.01GB,,Official site,HDR
7376,Gem Smashers,,Funbox Media,Raylight Games,02 November 2018,"Xbox One, Xbox Series X|S",Action,,ID@Xbox,Digital only,290MB,2-3 hours,,
-5194,GemaBoy,,,,,,,,,,,,,
5814,Gemini: Heroes Reborn,,Imperative Entertainment,People Can Fly Chicago,19 January 2016,"Xbox One, Xbox Series X|S",Action-Adventure,,ID@Xbox,Digital only,16.56GB,4-5 hours,,
5815,Gemini: Heroes Reborn (DE),,Imperative Entertainment,People Can Fly Chicago,19 January 2016,"Xbox One, Xbox Series X|S",Action-Adventure,,ID@Xbox,Digital only,16.55GB,4-5 hours,,
5758,Gems of War,http://gemsofwar.com/,505 Games,"Infinity Plus 2, Pipeworks Studio",11 November 2015,"Xbox One, Xbox Series X|S","Puzzle, Role Playing, Collectable Card Game",,,Digital only,1.16GB,100-120 hours (excludes DLC packs),Official site,
7180,Gene Rain Wind Tower,http://www.deelinetwork.com/en/,E-Home Entertainment,Deeli Network Technology,24 July 2018,"Xbox One, Xbox Series X|S",Third Person Shooter,,ID@Xbox,Digital only,6.73GB,6-8 hours (excludes DLC packs),Official site,"Xbox One X Enhanced, 4K"
7551,Generation Zero,https://generationzero.com/en/,Systemic Reaction,Systemic Reaction,26 March 2019,"Xbox One, Xbox Series X|S, Windows (Windows 10+)","First Person Shooter, Open World",64-Bit,"ID@Xbox, xCloud, Xbox Game Pass, Xbox Game Pass for PC",Physical and Digital,56.38GB,40-50 hours (excludes DLC packs),Official site,Xbox One X Enhanced
7539,Genesis Alpha One,https://www.team17.com/games/genesis-alpha-one/,Team17 Software,Radiation Blue,29 January 2019,"Xbox One, Xbox Series X|S","First Person Shooter, Management",,ID@Xbox,Physical and Digital,4.90GB,40-50 hours,Official site,
9293,Genesis Noir,http://genesisnoirgame.com/,Fellow Traveller,Feral Cat Den,25 March 2021,"Xbox One, Xbox Series X|S","Adventure, Point & Click",,"ID@Xbox, xCloud, Xbox Game Pass",Digital only,3.70GB,3-4 hours,Official site,"Xbox One X Enhanced, 4K, xCloud Touch Controls"
8496,Genetic Disaster,http://drageusgames.com/tcportfolio/genetic-disaster/,Drageus Games,Team8 Studio,29 May 2020,"Xbox One, Xbox Series X|S","Shoot 'em up, Party",,ID@Xbox,Digital only,897MB,,Official site,
5337,Geometry Wars³: Dimensions,,Sierra Entertainment,Lucid Games,26 November 2014,"Xbox One, Xbox Series X|S",Shoot 'em up,,,Physical and Digital,261MB,40-50 hours,,
8525,Georifters,https://www.georifters.com/,Busy Toaster,Busy Toaster,28 May 2020,"Xbox One, Xbox Series X|S","Puzzle, Platformer",KBM Support,ID@Xbox,Digital only,2.66GB,,Official site,Xbox One X Enhanced
-4041,Gestalt: Steam & Cinder,https://soldout.uk.com/gestalt-steam-cinder/,,,,,,,,,,,Official site,
9208,Get 10 Quest,https://www.fantasticostudio.it/get10quest,Fantastico Studio,Inlogic Software,03 February 2021,"Xbox One, Xbox Series X|S",Puzzle,,ID@Xbox,Digital only,264MB,6-8 hours,Official site,
6490,Get Even,https://www.bandainamcoent.com/games/get-even,Bandai Namco Entertainment,The Farm 51,23 June 2017,"Xbox One, Xbox Series X|S","First Person Shooter, Stealth",,,Physical and Digital,24.40GB,15-20 hours,Official site,
9032,Get Over Here,,Flux Games,Reload Studios,25 November 2020,"Xbox One, Xbox Series X|S",Action,,ID@Xbox,Digital only,1.03GB,0-1 hour,,
9687,Get Packed: Fully Loaded,https://getpackedgame.com/,Coatsink,Moonshine Studios,29 July 2021,"Xbox One, Xbox Series X|S",Party,,ID@Xbox,Digital only,2.28GB,,Official site,
-4004,Get to the Orange Door,https://gttod.com/,,,,,,,ID@Xbox,,,,Official site,
7127,Ghost 1.0,,EnjoyUp Games,EnjoyUp Games,11 July 2018,"Xbox One, Xbox Series X|S","Metroidvania, Platformer",,ID@Xbox,Digital only,422MB,,,
6366,Ghost Blade HD,http://ghostbladegame.com/,2Dream,Hucast Games,28 February 2017,"Xbox One, Xbox Series X|S",Shoot 'em up,,ID@Xbox,Digital only,1.05GB,4-5 hours,Official site,
8497,Ghost Files: Memory of a Crime,https://www.artifexmundi.com/g/ghost-files-2-memory-of-a-crime/,Artifex Mundi,Brave Giant,08 May 2020,"Xbox One, Xbox Series X|S","Adventure, Point & Click",,ID@Xbox,Digital only,1.91GB,3-4 hours,Official site,"Xbox One X Enhanced, 4K"
7626,Ghost of a Tale,http://www.ghostofatale.com/,SeithCG,SeithCG,12 March 2019,"Xbox One, Xbox Series X|S",Stealth,,ID@Xbox,Digital only,4.82GB,15-20 hours,Official site,Xbox One X Enhanced
8474,Ghost Sweeper,https://www.7ravenstudios.com/game/ghost-sweeper/,Totalconsole,7 Raven Studios,28 April 2020,"Xbox One, Xbox Series X|S",Platformer,,ID@Xbox,Digital only,167MB,,Official site,
10020,Ghost Sync,https://www.kemco.jp/game/ghostsync/en/,KEMCO,EXE-CREATE,04 November 2021,"Xbox One, Xbox Series X|S, Windows (Windows 10+)","Role Playing, Turn Based",64-Bit,ID@Xbox,Digital only,889MB,,Official site,"Xbox Play Anywhere, Smart Delivery, Optimized for Series X|S"
6029,Ghostbusters,,Activision,FireForge Games,12 July 2016,"Xbox One, Xbox Series X|S",Shoot 'em up,,,Physical and Digital,3.84GB,15-20 hours,,
8047,Ghostbusters: The Video Game Remastered,http://playghostbusters.com/en/,Mad Dog Games,"Terminal Reality, Saber Interactive",04 October 2019,"Xbox One, Xbox Series X|S",Third Person Shooter,,,Physical and Digital,13.74GB,12-15 hours,Official site,"Xbox One X Enhanced, 4K"
8827,Ghostrunner,https://ghostrunnergame.com/,"All In! Games, 505 Games",One More Level Games,27 October 2020,"Xbox One, Xbox Series X|S","Platformer, Hack & Slash",,,Physical and Digital,12.00GB,12-15 hours,Official site,"Smart Delivery, Optimized for Series X|S"
9526,Ghosts 'n Goblins Resurrection,https://www.ghostsn-goblins.com/resurrection/us/,Capcom Entertainment,Capcom Entertainment,01 June 2021,"Xbox One, Xbox Series X|S",Platformer,,,Digital only,6.75GB,,Official site,
9961,Ghoulboy,https://www.serkanbakargames.com/ghoulboy,Dolores Entertainment,Serkan Bakar,22 October 2021,"Xbox One, Xbox Series X|S",Platformer,,ID@Xbox,Digital only,385MB,2-3 hours,Official site,
5616,Giana Sisters: Dream Runners,,EuroVideo,Black Forest Games,19 August 2015,"Xbox One, Xbox Series X|S",Platformer,,ID@Xbox,Digital only,2.17GB,1-2 hours,,
5354,Giana Sisters: Twisted Dreams - Director's Cut,,bitComposer Games,Black Forest Games,12 December 2014,"Xbox One, Xbox Series X|S",Platformer,,ID@Xbox,Digital only,2.33GB,30-35 hours,,
7912,Gift of Parthax,,Foldergeist Studios,Foldergeist Studios,21 August 2019,"Xbox One, Xbox Series X|S",Action,,,Digital only,874MB,,,
7689,GIGA WRECKER ALT.,http://www.gamefreak.co.jp/gigawrecker/en/,Rising Star Games,Game Freak,03 May 2019,"Xbox One, Xbox Series X|S",Platformer,,ID@Xbox,Digital only,1.31GB,,Official site,
6525,Gigantic,http://www.gogigantic.com,Perfect World Entertainment,Motiga,22 June 2017,"Xbox One, Xbox Series X|S, Windows (Windows 10+)",MOBA,64-Bit,,Digital only,9.07GB,200+ hours,Official site,
8389,Gigantosaurus: The Game,https://www.outrightgames.com/gigantosaurus,Outright Games,WildSphere,27 March 2020,"Xbox One, Xbox Series X|S",Platformer,,,Physical and Digital,2.02GB,8-10 hours,Official site,
6200,Ginger: Beyond The Crystal,http://badlandindie.com/ginger-beyond-the-crystal/,BadLand Publishing,Drakhar Studio,25 October 2016,"Xbox One, Xbox Series X|S",Platformer,,ID@Xbox,Digital only,6.92GB,8-10 hours,Official site,
8711,Giraffe and Annika,https://www.giraffeandannika.com/,Playism,Atelier Mimina,27 August 2020,"Xbox One, Xbox Series X|S",Action-Adventure,,ID@Xbox,Digital only,6.00GB,,Official site,4K
8413,Glaive: Brick Breaker,,Blue Sunset Games,Blue Sunset Games,08 April 2020,"Xbox One, Xbox Series X|S",Action,,ID@Xbox,Digital only,532MB,8-10 hours,,
7561,Glass Masquerade,https://glass-masquerade.com/,Digerati,Onyx Lute,08 February 2019,"Xbox One, Xbox Series X|S",Puzzle,,ID@Xbox,Digital only,684MB,4-5 hours,Official site,
8265,Glass Masquerade 2: Illusions,https://www.onyxlute.com/,Digerati,Onyx Lute,14 February 2020,"Xbox One, Xbox Series X|S",Puzzle,,ID@Xbox,Digital only,615MB,12-15 hours,Official site,"Xbox One X Enhanced, 4K"
8721,Gleamlight,https://www.d3p.co.jp/gleamlight/,D3Publisher,DICO,20 August 2020,"Xbox One, Xbox Series X|S",Platformer,,,Digital only,1.56GB,,Official site,
7671,Gleaner Heights,https://www.gleanerheights.com/,Emilios Manolidis,Emilios Manolidis,10 April 2019,"Xbox One, Xbox Series X|S","Simulation, Management",,ID@Xbox,Digital only,201MB,,Official site,
9917,Gleylancer,https://www.ratalaikagames.com/games/gleylancer.php,Ratalaika Games,"Shinyuden, Masaya",15 October 2021,"Xbox One, Xbox Series X|S",Shoot 'em up,,ID@Xbox,Digital only,285MB,0-1 hour,Official site,"Smart Delivery, Optimized for Series X|S, 4K"
9236,Glitchangels,http://www.pumpkin-games.net/glitchangels.php,Pumpkin Games,Pumpkin Games,03 March 2021,"Xbox One, Xbox Series X|S",Shoot 'em up,,ID@Xbox,Digital only,378MB,,Official site,
-1965,GLITCHED,http://www.pumpkin-games.net/glitchangels.php,,,,,,,,,,,,
9096,Glitch's Trip,https://www.ransackedstudios.com/glitch-s-trip,Rogue Games,Ransacked Studios,13 January 2021,"Xbox One, Xbox Series X|S",Platformer,,ID@Xbox,Digital only,599MB,,Official site,"Xbox One X Enhanced, 4K"
9147,Glittering Sword,https://chilidoginteractive.com/game/glittering-sword,ChiliDog Interactive,HugePixel,05 February 2021,"Xbox One, Xbox Series X|S",Action-Adventure,,ID@Xbox,Digital only,240MB,1-2 hours,Official site,
7342,Gnomes Garden,,8Floor,SPL,03 October 2018,"Xbox One, Xbox Series X|S",Management,,ID@Xbox,Digital only,440MB,6-8 hours,,
7391,Gnomes Garden 2,,8Floor,SPL,30 October 2018,"Xbox One, Xbox Series X|S",Management,,ID@Xbox,Digital only,467MB,6-8 hours,,
7144,Gnomes Garden 3: The Thief of Castles,,8Floor,SPL,04 July 2018,"Xbox One, Xbox Series X|S",Management,,ID@Xbox,Digital only,492MB,6-8 hours,,
7917,Gnomes Garden: Lost King,,8Floor,SPL,23 August 2019,"Xbox One, Xbox Series X|S",Management,,,Digital only,1.08GB,6-8 hours,,
7449,Gnomes Garden: New Home,,8Floor,SPL,28 November 2018,"Xbox One, Xbox Series X|S",Management,,ID@Xbox,Digital only,497MB,8-10 hours,,
5462,Goat Simulator,http://www.goat-simulator.com/,Double Eleven,Coffee Stain Studios,17 April 2015,"Xbox One, Xbox Series X|S",Open World,,"ID@Xbox, xCloud, Xbox Game Pass",Physical and Digital,1.64GB,4-5 hours (excludes DLC packs),Official site,"Xbox One X Enhanced, 4K"
5625,Goat Simulator: Mmore Goatz Edition,,Double Eleven,Coffee Stain Studios,26 August 2015,"Xbox One, Xbox Series X|S",Open World,,ID@Xbox,Physical and Digital,1.64GB,6-8 hours,,
7430,GoatPunks,http://goatpunks.com/,Studio Canvas,Alberto Santiago,30 November 2018,"Xbox One, Xbox Series X|S","Platformer, Party",,ID@Xbox,Digital only,741MB,,Official site,"Xbox One X Enhanced, 4K"
6738,God of Light: Remastered,,Playmous,"EON Games, Playmous",20 October 2017,"Xbox One, Xbox Series X|S, Windows (Windows 10+)",Puzzle,,,Digital only,359MB,8-10 hours,,Xbox Play Anywhere
7426,GODS Remastered,http://www.robotriotgames.com/gods_remastered.html,Robot Riot,"The Bitmap Brothers, Robot Riot",04 December 2018,"Xbox One, Xbox Series X|S, Windows (Windows 10+)",Action-Adventure,,ID@Xbox,Digital only,980MB,12-15 hours,Official site,Xbox Play Anywhere
7686,God's Trigger,http://www.omlgames.com/en/godstriggeren.html,Techland,One More Level Games,18 April 2019,"Xbox One, Xbox Series X|S",Shoot 'em up,,,Digital only,5.15GB,,Official site,Xbox One X Enhanced
9109,Gods Will Fall,https://godswillfall.com/,Deep Silver,Clever Beans,29 January 2021,"Xbox One, Xbox Series X|S",Action-Adventure,,,Digital only,6.56GB,,Official site,4K
9981,Godstrike,https://www.freedom.gg/godstrike,Freedom Games,OverPowered Team,14 October 2021,"Xbox One, Xbox Series X|S",Shoot 'em up,KBM Support,ID@Xbox,Digital only,632MB,,Official site,HDR
9062,Goetia,,Forever Entertainment,"Sushee, Forever Entertainment",18 December 2020,"Xbox One, Xbox Series X|S, Windows (Windows 10+)","Adventure, Point & Click",64-Bit,ID@Xbox,Digital only,838MB,,,Xbox Play Anywhere
8446,Go-Go! Nekketsu Hockey Club Slip-and-Slide Madness,https://www.kuniokun.jp/the_world/,Arc System Works,"I.T.L., Technos Japan",16 April 2020,"Xbox One, Xbox Series X|S","Sports, Hockey",,,Digital only,443MB,,Official site,
8764,Going Under,https://www.team17.com/games/going-under/,Team17 Software,Aggro Crab Games,24 September 2020,"Xbox One, Xbox Series X|S, Windows (Windows 10+)","Roguelite, Dungeon Crawler",64-Bit,"ID@Xbox, Xbox Game Pass, Xbox Game Pass for PC",Digital only,1.20GB,12-15 hours (excludes DLC packs),Official site,xCloud Touch Controls
8158,Golazo!,https://klabater.com/en/game/golazo-2/,Klabater,Purple Tree Studio,27 November 2019,"Xbox One, Xbox Series X|S","Sports, Football",,,Digital only,1.22GB,12-15 hours,Official site,
9346,Gold Rush: The Game,http://goldrush-thegame.com/,Code Horizon,Code Horizon,28 May 2021,"Xbox One, Xbox Series X|S",Simulation,,,Digital only,9.42GB,,Official site,
9152,Golden Force,,PixelHeart,Storybird Studio,28 January 2021,"Xbox One, Xbox Series X|S",Platformer,,,Physical and Digital,746MB,,,
7734,Golem Gates,https://laserguidedgames.com/gg/,Digerati,Laser Guided Games,31 May 2019,"Xbox One, Xbox Series X|S","Strategy, Real Time",,ID@Xbox,Digital only,11.47GB,,Official site,"Xbox One X Enhanced, 4K"
9811,Golf Club: Wasteland,http://golfclubwasteland.com/,Untold Tales,Demagog Studio,03 September 2021,"Xbox One, Xbox Series X|S","Sports, Golf",,ID@Xbox,Digital only,1.54GB,,Official site,
9840,Golf Peaks,http://afterburn.games/golf/,7Levels,Afterburn,21 September 2021,"Xbox One, Xbox Series X|S",Puzzle,,ID@Xbox,Digital only,406MB,1-2 hours,Official site,"Xbox One X Enhanced, 4K"
8462,Golf With Your Friends,https://www.team17.com/games/golf-with-your-friends/,Team17 Software,Blacklight Interactive,19 May 2020,"Xbox One, Xbox Series X|S","Sports, Golf, Party",,"ID@Xbox, xCloud, Xbox Game Pass",Digital only,3.92GB,10-12 hours (excludes DLC packs),Official site,xCloud Touch Controls
8772,Golf Zero,http://braderkkila.com/projects/golf-zero/,Ratalaika Games,"Colin Lane, Brad Erkkila",09 September 2020,"Xbox One, Xbox Series X|S",Platformer,,ID@Xbox,Digital only,194MB,0-1 hour,Official site,
6534,Goliath,https://www.goliath-game.com/,E-Home Entertainment,Alawar Entertainment,30 June 2017,"Xbox One, Xbox Series X|S",Action-Adventure,,ID@Xbox,Digital only,4.94GB,,Official site,
5808,Gone Home: Console Edition,http://www.gonehomegame.com/,Midnight City,Fullbright,13 January 2016,"Xbox One, Xbox Series X|S",Adventure,,ID@Xbox,Digital only,3.24GB,1-2 hours,Official site,
7301,GoNNER,http://www.gonnergame.com/,Raw Fury,Art in Heart,14 September 2018,"Xbox One, Xbox Series X|S","Roguelite, Platformer, Run & Gun",,ID@Xbox,Digital only,674MB,4-5 hours,Official site,
8934,GONNER2,http://www.gonnergame.com/,Raw Fury,Art in Heart,22 October 2020,"Xbox One, Xbox Series X|S","Roguelite, Platformer, Run & Gun",,"ID@Xbox, xCloud",Digital only,1.13GB,,Official site,"Smart Delivery, Optimized for Series X|S, 4K, xCloud Touch Controls"
7545,Goodbye Deponia,,Daedalic Entertainment,Daedalic Entertainment,30 January 2019,"Xbox One, Xbox Series X|S","Adventure, Point & Click",,ID@Xbox,Digital only,2.25GB,6-8 hours,,
8540,Goosebumps Dead of Night,https://www.goosebumpsgame.com/,Cosmic Forces,Cosmic Forces,12 June 2020,"Xbox One, Xbox Series X|S","Puzzle, Adventure",,ID@Xbox,Physical and Digital,2.49GB,1-2 hours (excludes DLC packs),Official site,
5710,Goosebumps: The Game,https://wayforward.com/games/goosebumps/,GameMill Entertainment,WayForward Technologies,14 October 2015,"Xbox One, Xbox Series X|S","Adventure, Point & Click",,,Digital only,515MB,3-4 hours,Official site,
7053,Gorogoa,http://gorogoa.com/,Annapurna Interactive,Buried Signal,22 May 2018,"Xbox One, Xbox Series X|S","Puzzle, Adventure",,ID@Xbox,Digital only,2.59GB,1-2 hours,Official site,"Xbox One X Enhanced, 4K"
9657,Goroons,https://epopeiagames.com/games/goroons/1/,Epopeia Games,Epopeia Games,06 August 2021,"Xbox One, Xbox Series X|S",Puzzle,,ID@Xbox,Digital only,311MB,5-6 hours,Official site,HDR
8808,GORSD,,Springloaded,Springloaded,18 September 2020,"Xbox One, Xbox Series X|S",Action,,ID@Xbox,Digital only,1.00GB,,,
-4380,Gotham Knights,https://www.gothamknightsgame.com/en-us,,,,,,,,,,,Official site,
7095,Grab the Bottle,,Sometimes You,"Kamina Dimension, Sometimes You",20 June 2018,"Xbox One, Xbox Series X|S",Puzzle,,ID@Xbox,Digital only,2.11GB,8-10 hours,,"Xbox One X Enhanced, 4K"
-3879,Grand Guilds,https://www.keybolgames.com/Games/Grand-Guilds,,,,,,,ID@Xbox,,,,Official site,
5935,Grand Prix Rock 'N Racing,,EnjoyUp Games,EnjoyUp Games,13 May 2016,"Xbox One, Xbox Series X|S",Arcade Racing,,ID@Xbox,Digital only,534MB,6-8 hours,,
